uid,name,url,movie_name,rating,comment
qiaotaizi,zitsunari,https://www.douban.com/people/qiaotaizi/,时光机,力荐,很厉害啊，基本我杯茶，切入点这么细小，丢破烂儿也能拍出人生百味。妈演得好，浸在回忆不愿走出来的女人，连爆发时的歇斯底里都是悲伤和怯懦的，刚好解解前两天《从宫本到你》的腻。
chrisocean,海樹,https://www.douban.com/people/chrisocean/,时光机,力荐,中后段有些处理落于俗套，但仍称得上是属于ins时代的才华横溢，而且谁不想拍4:3 Hudson风格的文艺片呢
christan1987,法棍老人,https://www.douban.com/people/christan1987/,时光机,推荐,割舍旧爱，归还旧物，忘却旧人，斩断情丝，道声再见，不要留恋，不要怀念。
ifanmu,梵目,https://www.douban.com/people/ifanmu/,时光机,推荐,放下一段太难
petercat,Peter Cat,https://www.douban.com/people/petercat/,时光机,还行,过于倚重前男友线索来呈现记忆这个主旨，其实可以更离心更轻盈更有趣。多少仍旧是浮于表面的，但至少不讨厌的小清新。
Rynill5,冰山的阴影,https://www.douban.com/people/Rynill5/,时光机,力荐,你的老怀表还在转吗，你的旧皮鞋还能穿吗，2020就要来了，你不想把它们全丢掉吗？
wingala,wingala,https://www.douban.com/people/wingala/,时光机,推荐,犀利。 说抱歉若是为了自己心安，就别觉得会获得原谅，什么是断舍离，什么是逃避？昨日事种种细小存在，尘封处打扫亦予人重击。
1891500,枯藤和老虎,https://www.douban.com/people/1891500/,时光机,推荐,3.5，剧本前一半很好，后一半觉得有点拼凑。大概是爱情线分散了力量，虽然很好看，但却效果却和最后导演想要表达东西有一点点出入。爱情戏更像是探讨男女感情，分散了最后的主题（“有些事”该不该忘掉，怎么忘掉）的注意力。用家庭线来强化主题的，却最后造成了结尾的勉强。一个猜测是导演觉得爱情戏写得太好了舍不得，想起罗丹砍掉巴尔扎克的手~~哈哈，不过真真是一个很困难的选择啊。话说泰国现在的文艺范商业片好厉害。
115948010,樺,https://www.douban.com/people/115948010/,时光机,推荐,你永远可以断舍离，把那些过时的物件统统扫地出门，把空间和精神美化成时兴潮流的样式。但别忘了，这些都只不过是新瓶来装你这杯旧酒。你苍白的皮囊里只不过是一颗因自私而枯萎的心，而它终究有一天会老到蹒跚跟不上时代，那一天会是你真正死掉的日子，到那个时候；你才会真正发现，自己是用多么虚伪的方式度过了毫无意义的一生。
breathofsilence,闲坐窗前,https://www.douban.com/people/breathofsilence/,时光机,,2/10 1、作。2、断舍离，是自己内心真正地、主动地、毫不勉强地想要去舍弃，而不是找他人代为处理。3、处理自己的东西可以，凭什么去处理别人的东西，真是自私。4、这就是所谓的国外回来的设计师？5、女主只有那一身衣服。6、那个古董收藏家怕是从没见过什么好东西吧？7、最后一段女主特写，实在是多余。8、女主极端自私。
petertang,唐朝,https://www.douban.com/people/petertang/,时光机,还行,女主沉迷于极简主义，在丢掉杂物的过程中，被“多余”的感情困住。影片跟女主一样，形式极简，但情感迂回，平淡乏味。
48687824,LeungChanXXX,https://www.douban.com/people/48687824/,时光机,力荐,稍弱于《恋爱诊疗中》，但暴击程度犹如刺向心头的一把刀。哪有这么多“放下过去”和“时间会治愈一切”的轻松道理，“断舍离”是一遍遍撕开旧伤疤的过程，一些所谓的“释怀”背后，实则承载了太多浑然不觉的自私与自欺——但即使这样也不要紧，我们何尝不都是这样过来的。
romanbaby,婴儿葛葛,https://www.douban.com/people/romanbaby/,时光机,还行,导演应该从日本电影里学习了很多。但在人性的透视上细节分不少，重拳一击却没有。
212977101,WhistleLin,https://www.douban.com/people/212977101/,时光机,还行,7 / 真的太嗑女主的颜了，《天才枪手》里就非常喜欢她了，继那一部之后似乎都没看过泰国电影了，直到今天。看片看出了一股设计感十足的味道，整个氛围和上次去曼谷的感受一样，有西洋式的元素“入侵”，同样保有泰国本土风情。片子的节奏不紧不慢，每个人都透着性冷淡的气息，故事也这样缓缓地、有条不紊地继续，真情实感。女主打给父亲电话的那一刻最为动容，那个男人早已抛弃了“我们”，而“我们”却始终不愿割舍掉那个抛弃者的过去吗。除了小蜜这个角色略显干瘪，整体观感特别舒服。
ravinenoravine,小溪笑嘻嘻,https://www.douban.com/people/ravinenoravine/,时光机,推荐,喜歡這個脈絡和命題，原來單方面的放下也是自私。或許遺忘或記得，是一種悖論，但既然都要耗費那麼多力氣，不如交給時間和心來解決。導演的片子都有自己非常獨特的敘事節奏，可我不是很喜歡他過度關注演員。
nieblalan,山上风下,https://www.douban.com/people/nieblalan/,时光机,推荐,每一次视线与器物的交汇如同翻捡着记忆河床的淤泥，唯有再次沉淀，生活的清流才重焕澄明。把时光碎片交还给他人来抵消掉切割的负罪感，其实是自欺的无奈之举。不痛不痒早已流离，念念不忘必有回响。反观自己，偶尔清扫，定时抛弃，但周围承载美好回忆的旧物还是会越积越多。
